	NODE	WEIGHT	QUANTITY	RESULT	BEHAVIOR
62	DISPLAY_SET_CHAPTER_9	1	1	? RuneSetUnlocked(OCEAN) ? OCEAN ?	
63	DISPLAY_SET_CHAPTER_10	1	1	? RuneSetUnlocked(ROCK) ? ROCK ?	
64	DISPLAY_SET_CHAPTER_11	1	1	? RuneSetUnlocked(MIST) ? MIST ?	
65	DISPLAY_SET_CHAPTER_12	1	1	? RuneSetUnlocked(LIGHTNING) ? LIGHTNING ?	
66	DISPLAY_SET_CHAPTER_13	1	1	? RuneSetUnlocked(BLOOD) ? BLOOD ?	
67	DISPLAY_SET_CHAPTER_14	1	1	? RuneSetUnlocked(RIVER) ? RIVER ?	
68	DISPLAY_SET_CHAPTER_15	1	1	? RuneSetUnlocked(HAIL) ? HAIL ?	
69	DISPLAY_SET_CHAPTER_16	1	1	? RuneSetUnlocked(TREE) ? TREE ?	
70	DISPLAY_SET_CHAPTER_17	1	1	? RuneSetUnlocked(FIRE) ? FIRE ?	
71	DISPLAY_SET_CHAPTER_18	1	1	? RuneSetUnlocked(OCEAN) ? OCEAN ?	
72	DISPLAY_SET_CHAPTER_19	1	1	? RuneSetUnlocked(ROCK) ? ROCK ?	
73	DISPLAY_SET_CHAPTER_20	1	1	? RuneSetUnlocked(MIST) ? MIST ?	
74	DISPLAY_SET_CHAPTER_21	1	1	? RuneSetUnlocked(LIGHTNING) ? LIGHTNING ?	
75	DISPLAY_SET_CHAPTER_22	1	1	? RuneSetUnlocked(BLOOD) ? BLOOD ?	
76	DISPLAY_SET_CHAPTER_23	1	1	? RuneSetUnlocked(RIVER) ? RIVER ?	
77	DISPLAY_SET_CHAPTER_24	1	1	? RuneSetUnlocked(HAIL) ? HAIL ?	
78	DISPLAY_SET_CHAPTER_25	1	1	? RuneSetUnlocked(TREE) ? TREE ?	
79	DISPLAY_SET_CHAPTER_26	1	1	? RuneSetUnlocked(FIRE) ? FIRE ?	
80	DISPLAY_SET_CHAPTER_27	1	1	? RuneSetUnlocked(OCEAN) ? OCEAN ?	
81	DISPLAY_SET_CHAPTER_28	1	1	? RuneSetUnlocked(ROCK) ? ROCK ?	
82	NODE_0	1	1	<OFFERING>, <GEN_RUNICITE>	
83	NODE_1	1	1		
84	NODE_2	1	1		
85	NODE_3	1	1	<OFFERING>, <GEN_RUNICITE>	
86	NODE_4	1	1		
87	NODE_5	1	1		
88	NODE_6	1	1	<OFFERING>, <GEN_RUNICITE>	
89	NODE_7	1	1		
90	NODE_8	1	1		
91	NODE_9	1	1	<OFFERING>, <GEN_RUNICITE>	
92	NODE_10	1	1		
93	NODE_11	1	1		
94	NODE_12	1	1	<OFFERING>, <GEN_RUNICITE>	
95	NODE_13	1	1		
96	NODE_14	1	1		
97	NODE_15	1	1	<OFFERING>, <GEN_RUNICITE>	
98	NODE_16	1	1		
99	NODE_17	1	1		
100	NODE_18	1	1	<OFFERING>, <GEN_RUNICITE>	
101	OFFERING	1	1	<SET_OFFERING_CHAPTER_$ChapterNumber$>, <SLOT_OFFERING_CHAPTER_$ChapterNumber$>	
102	SET_OFFERING_CHAPTER_0	1	1		
103	SET_OFFERING_CHAPTER_1	1	1		
104	SET_OFFERING_CHAPTER_2	1	1		
105	SET_OFFERING_CHAPTER_3	1	1		
106	SET_OFFERING_CHAPTER_4	1	1		
107	SET_OFFERING_CHAPTER_5	1	1		
108	SET_OFFERING_CHAPTER_6	1	1		
109	SET_OFFERING_CHAPTER_7	1	1	? RuneSetUnlocked(TREE) ? OFFERING_TREE ?	SymmetricLootOdds(OFFERING_TREE, 1/25, 1.0)
110	SET_OFFERING_CHAPTER_8	1	1	? RuneSetUnlocked(FIRE) ? OFFERING_FIRE ?	SymmetricLootOdds(OFFERING_FIRE, 1/25, 1.0)
111	SET_OFFERING_CHAPTER_9	1	1	? RuneSetUnlocked(OCEAN) ? OFFERING_OCEAN ?	SymmetricLootOdds(OFFERING_OCEAN, 1/20, 1.0)
112	SET_OFFERING_CHAPTER_10	1	1	? RuneSetUnlocked(ROCK) ? OFFERING_ROCK ?	SymmetricLootOdds(OFFERING_ROCK, 1/20, 1.0)
113	SET_OFFERING_CHAPTER_11	1	1	? RuneSetUnlocked(MIST) ? OFFERING_MIST ?	SymmetricLootOdds(OFFERING_MIST, 1/20, 1.0)
114	SET_OFFERING_CHAPTER_12	1	1	? RuneSetUnlocked(LIGHTNING) ? OFFERING_LIGHTNING ?	SymmetricLootOdds(OFFERING_LIGHTNING, 1/20, 1.0)
115	SET_OFFERING_CHAPTER_13	1	1	? RuneSetUnlocked(BLOOD) ? OFFERING_BLOOD ?	SymmetricLootOdds(OFFERING_BLOOD, 1/20, 1.0)
116	SET_OFFERING_CHAPTER_14	1	1	? RuneSetUnlocked(RIVER) ? OFFERING_RIVER ?	SymmetricLootOdds(OFFERING_RIVER, 1/20, 1.0)
117	SET_OFFERING_CHAPTER_15	1	1	? RuneSetUnlocked(HAIL) ? OFFERING_HAIL ?	SymmetricLootOdds(OFFERING_HAIL, 1/20, 1.0)
118	SET_OFFERING_CHAPTER_16	1	1	? RuneSetUnlocked(TREE) ? OFFERING_TREE ?	SymmetricLootOdds(OFFERING_TREE, 1/20, 1.0)
119	SET_OFFERING_CHAPTER_17	1	1	? RuneSetUnlocked(FIRE) ? OFFERING_FIRE ?	SymmetricLootOdds(OFFERING_FIRE, 1/20, 1.0)
120	SET_OFFERING_CHAPTER_18	1	1	? RuneSetUnlocked(OCEAN) ? OFFERING_OCEAN ?	SymmetricLootOdds(OFFERING_OCEAN, 1/20, 1.0)
121	SET_OFFERING_CHAPTER_19	1	1	? RuneSetUnlocked(ROCK) ? OFFERING_ROCK ?	SymmetricLootOdds(OFFERING_ROCK, 1/20, 1.0)
122	SET_OFFERING_CHAPTER_20	1	1	? RuneSetUnlocked(MIST) ? OFFERING_MIST ?	SymmetricLootOdds(OFFERING_MIST, 1/20, 1.0)
123	SET_OFFERING_CHAPTER_21	1	1	? RuneSetUnlocked(LIGHTNING) ? OFFERING_LIGHTNING ?	SymmetricLootOdds(OFFERING_LIGHTNING, 1/20, 1.0)
124	SET_OFFERING_CHAPTER_22	1	1	? RuneSetUnlocked(BLOOD) ? OFFERING_BLOOD ?	SymmetricLootOdds(OFFERING_BLOOD, 1/20, 1.0)
125	SET_OFFERING_CHAPTER_23	1	1	? RuneSetUnlocked(RIVER) ? OFFERING_RIVER ?	SymmetricLootOdds(OFFERING_RIVER, 1/20, 1.0)
126	SET_OFFERING_CHAPTER_24	1	1	? RuneSetUnlocked(HAIL) ? OFFERING_HAIL ?	SymmetricLootOdds(OFFERING_HAIL, 1/20, 1.0)
127	SET_OFFERING_CHAPTER_25	1	1	? RuneSetUnlocked(TREE) ? OFFERING_TREE ?	SymmetricLootOdds(OFFERING_TREE, 1/20, 1.0)
128	SET_OFFERING_CHAPTER_26	1	1	? RuneSetUnlocked(FIRE) ? OFFERING_FIRE ?	SymmetricLootOdds(OFFERING_FIRE, 1/20, 1.0)
129	SET_OFFERING_CHAPTER_27	1	1	? RuneSetUnlocked(OCEAN) ? OFFERING_OCEAN ?	SymmetricLootOdds(OFFERING_OCEAN, 1/20, 1.0)
130	SET_OFFERING_CHAPTER_28	1	1	? RuneSetUnlocked(ROCK) ? OFFERING_ROCK ?	SymmetricLootOdds(OFFERING_ROCK, 1/20, 1.0)
131	SLOT_OFFERING_CHAPTER_0	1	1		
132	SLOT_OFFERING_CHAPTER_1	1	1		
133	SLOT_OFFERING_CHAPTER_2	1	1		
134	SLOT_OFFERING_CHAPTER_3	1	1		
135	SLOT_OFFERING_CHAPTER_4	1	1		
136	SLOT_OFFERING_CHAPTER_5	1	1		
137	SLOT_OFFERING_CHAPTER_6	1	1		
138	SLOT_OFFERING_CHAPTER_7	1	1	<ALL_SLOT_OFFERINGS_8>	
139	SLOT_OFFERING_CHAPTER_8	1	1	<ALL_SLOT_OFFERINGS_8>	
140	SLOT_OFFERING_CHAPTER_9	1	1	<ALL_SLOT_OFFERINGS>	
141	SLOT_OFFERING_CHAPTER_10	1	1	<ALL_SLOT_OFFERINGS>	
142	SLOT_OFFERING_CHAPTER_11	1	1	<ALL_SLOT_OFFERINGS>	
143	SLOT_OFFERING_CHAPTER_12	1	1	<ALL_SLOT_OFFERINGS>	
144	SLOT_OFFERING_CHAPTER_13	1	1	<ALL_SLOT_OFFERINGS>	
145	SLOT_OFFERING_CHAPTER_14	1	1	<ALL_SLOT_OFFERINGS>	
146	SLOT_OFFERING_CHAPTER_15	1	1	<ALL_SLOT_OFFERINGS>	
147	SLOT_OFFERING_CHAPTER_16	1	1	<ALL_SLOT_OFFERINGS>	
148	SLOT_OFFERING_CHAPTER_17	1	1	<ALL_SLOT_OFFERINGS>	
149	SLOT_OFFERING_CHAPTER_18	1	1	<ALL_SLOT_OFFERINGS>	
150	SLOT_OFFERING_CHAPTER_19	1	1	<ALL_SLOT_OFFERINGS>	
151	SLOT_OFFERING_CHAPTER_20	1	1	<ALL_SLOT_OFFERINGS>	
152	SLOT_OFFERING_CHAPTER_21	1	1	<ALL_SLOT_OFFERINGS>	
153	SLOT_OFFERING_CHAPTER_22	1	1	<ALL_SLOT_OFFERINGS>	
154	SLOT_OFFERING_CHAPTER_23	1	1	<ALL_SLOT_OFFERINGS>	
155	SLOT_OFFERING_CHAPTER_24	1	1	<ALL_SLOT_OFFERINGS>	
156	SLOT_OFFERING_CHAPTER_25	1	1	<ALL_SLOT_OFFERINGS>	
157	SLOT_OFFERING_CHAPTER_26	1	1	<ALL_SLOT_OFFERINGS>	
158	SLOT_OFFERING_CHAPTER_27	1	1	<ALL_SLOT_OFFERINGS>	
159	SLOT_OFFERING_CHAPTER_28	1	1	<ALL_SLOT_OFFERINGS>	
160	ALL_SLOT_OFFERINGS	1	1	<OFFERING_KEYSTONE>, <OFFERING_MAJOR_1>, <OFFERING_MAJOR_2>, <OFFERING_MINOR_1>, <OFFERING_MINOR_2>, <OFFERING_MINOR_3>	
161	OFFERING_KEYSTONE	1	1	OFFERING_KEYSTONE	SymmetricLootOdds(OFFERING_KEYSTONE, 1/280, 1.0)
162	OFFERING_MAJOR_1	1	1	OFFERING_MAJOR_1	SymmetricLootOdds(OFFERING_MAJOR_1, 1/140, 1.0)
163	OFFERING_MAJOR_2	1	1	OFFERING_MAJOR_2	SymmetricLootOdds(OFFERING_MAJOR_2, 1/140, 1.0)
164	OFFERING_MINOR_1	1	1	OFFERING_MINOR_1	SymmetricLootOdds(OFFERING_MINOR_1, 1/93.3, 1.0)
165	OFFERING_MINOR_2	1	1	OFFERING_MINOR_2	SymmetricLootOdds(OFFERING_MINOR_2, 1/93.3, 1.0)
166	OFFERING_MINOR_3	1	1	OFFERING_MINOR_3	SymmetricLootOdds(OFFERING_MINOR_3, 1/93.3, 1.0)
167	ALL_SLOT_OFFERINGS_8	1	1	<OFFERING_KEYSTONE_8>, <OFFERING_MAJOR_1_8>, <OFFERING_MAJOR_2_8>, <OFFERING_MINOR_1_8>, <OFFERING_MINOR_2_8>, <OFFERING_MINOR_3_8>	
168	OFFERING_KEYSTONE_8	1	1	OFFERING_KEYSTONE	SymmetricLootOdds(OFFERING_KEYSTONE, 1/350, 1.0)
169	OFFERING_MAJOR_1_8	1	1	OFFERING_MAJOR_1	SymmetricLootOdds(OFFERING_MAJOR_1, 1/175, 1.0)
170	OFFERING_MAJOR_2_8	1	1	OFFERING_MAJOR_2	SymmetricLootOdds(OFFERING_MAJOR_2, 1/175, 1.0)
171	OFFERING_MINOR_1_8	1	1	OFFERING_MINOR_1	SymmetricLootOdds(OFFERING_MINOR_1, 1/116.625, 1.0)
172	OFFERING_MINOR_2_8	1	1	OFFERING_MINOR_2	SymmetricLootOdds(OFFERING_MINOR_2, 1/116.625, 1.0)
173	OFFERING_MINOR_3_8	1	1	OFFERING_MINOR_3	SymmetricLootOdds(OFFERING_MINOR_3, 1/116.625, 1.0)
174	GEN_RUNICITE	1000	1		
175	GEN_RUNICITE	200	1	RUNICITE_SHARD {__X=<STAM_COR_$ChapterNumber$>}	PrunePounds
176	STAM_COR_0	1	1	#	
177	STAM_COR_1	1	1	#	
178	STAM_COR_2	1	1	#	
179	STAM_COR_3	1	1	#	
180	STAM_COR_4	1	1	#	
181	STAM_COR_5	1	1	#	
182	STAM_COR_6	1	1	#	
183	STAM_COR_7	1	1	#	
184	STAM_COR_7	4	1		
185	STAM_COR_8	1	1	#	
186	STAM_COR_8	4	1		
187	STAM_COR_9	1	1		
188	STAM_COR_10	1	1		
189	STAM_COR_11	1	1		
190	STAM_COR_12	1	1		
191	STAM_COR_13	1	1		
192	STAM_COR_14	1	1		
193	STAM_COR_15	1	1		
194	STAM_COR_16	1	1		
195	STAM_COR_17	1	1		
196	STAM_COR_18	1	1		
197	STAM_COR_19	1	1		
198	STAM_COR_20	1	1		
199	STAM_COR_21	1	1		
200	STAM_COR_22	1	1		
201	STAM_COR_23	1	1		
202	STAM_COR_24	1	1		
203	STAM_COR_25	1	1		
204	STAM_COR_26	1	1		
205	STAM_COR_27	1	1		
206	STAM_COR_28	1	1		
