	NODE	WEIGHT	QUANTITY	RESULT	BEHAVIOR
11	A_TIER	1	1	BROZERKER	
12	3_STAR	1	1	ZOMBIE_SQUIRE	
13	A_TIER	1	1	ZOMBIE_SQUIRE	
14	3_STAR	1	1	POLEMASTER	
15	A_TIER	1	1	POLEMASTER	
16	2_STAR	1	1	SAVAGE_CUTIE	
17	A_TIER	1	1	SAVAGE_CUTIE	
18	1_STAR	1	1	NINJA_DWARF	
19	A_TIER	1	1	NINJA_DWARF	
20	3_STAR	1	1	ROLLER_WARRIOR	
21	A_TIER	1	1	ROLLER_WARRIOR	
22	1_STAR	1	1	AQUATIC_MAN	
23	A_TIER	1	1	AQUATIC_MAN	
24	2_STAR	1	1	BARDBARIAN	
25	A_TIER	1	1	BARDBARIAN	
26	2_STAR	1	1	MEDUSA	
27	A_TIER	1	1	MEDUSA	
28	1_STAR	1	1	DARK_DRACUL	
29	B_TIER	1	1	DARK_DRACUL	
30	2_STAR	1	1	DUST_DEVIL	
31	A_TIER	1	1	DUST_DEVIL	
32	3_STAR	1	1	BONE_DRAGON	
33	A_TIER	1	1	BONE_DRAGON	
34	2_STAR	1	1	GROOVY_DRUID	
35	A_TIER	1	1	GROOVY_DRUID	
36	1_STAR	1	1	ELECTROYETI	
37	B_TIER	1	1	ELECTROYETI	
38	1_STAR	1	1	CATAPULT_KNIGHT	
39	A_TIER	1	1	CATAPULT_KNIGHT	
40	2_STAR	1	1	COSMIC_ELF	
41	A_TIER	1	1	COSMIC_ELF	
42	3_STAR	1	1	HYDRA	
43	A_TIER	1	1	HYDRA	
44	1_STAR	1	1	UNSTABLE_UNDERSTUDY	
45	B_TIER	1	1	UNSTABLE_UNDERSTUDY	
46	2_STAR	1	1	MAGIC_DRAGON	
47	A_TIER	1	1	MAGIC_DRAGON	
48	1_STAR	1	1	FAITH_HEALER	
49	B_TIER	1	1	FAITH_HEALER	
50	1_STAR	1	1	CRIMSON_WITCH	
51	A_TIER	1	1	CRIMSON_WITCH	
52	1_STAR	1	1	CENTAUR_OF_ATTENTION	
53	B_TIER	1	1	CENTAUR_OF_ATTENTION	
54	2_STAR	1	1	MOON_DRAKE	
55	A_TIER	1	1	MOON_DRAKE	
56	1_STAR	1	1	SHADOW_ASSASSIN	
57	A_TIER	1	1	SHADOW_ASSASSIN	
58	3_STAR	1	1	SPIKEY_DRAGON	
59	A_TIER	1	1	SPIKEY_DRAGON	
60	1_STAR	1	1	FROST_GIANT	
61	A_TIER	1	1	FROST_GIANT	
62	1_STAR	1	1	MINOTAUR	
63	A_TIER	1	1	MINOTAUR	
64	3_STAR	1	1	DARK_HORSE	
65	A_TIER	1	1	DARK_HORSE	
66	3_STAR	1	1	DRUIDINATRIX	
67	A_TIER	1	1	DRUIDINATRIX	
68	3_STAR	1	1	RABID_DRAGON	
69	A_TIER	1	1	RABID_DRAGON	
70	1_STAR	1	1	ORC_MONK	
71	A_TIER	1	1	ORC_MONK	
72	3_STAR	1	1	DWARVEN_ARCHER	
73	A_TIER	1	1	DWARVEN_ARCHER	
74	1_STAR	1	1	SKELETON_KING	
75	A_TIER	1	1	SKELETON_KING	
76	3_STAR	1	1	SATYR	
77	A_TIER	1	1	SATYR	
78	2_STAR	1	1	STORM_DRAGON	
79	A_TIER	1	1	STORM_DRAGON	
80	3_STAR	1	1	GENIE	
81	A_TIER	1	1	GENIE	
82	2_STAR	1	1	UNICORGI	
83	A_TIER	1	1	UNICORGI	
84	1_STAR	1	1	SNIPER_WOLF	
85	A_TIER	1	1	SNIPER_WOLF	
86	2_STAR	1	1	DRAGZILLA	
87	A_TIER	1	1	DRAGZILLA	
88	3_STAR	1	1	PIRATE	
89	A_TIER	1	1	PIRATE	
90	1_STAR	1	1	CYCLOPS_WIZARD	
91	A_TIER	1	1	CYCLOPS_WIZARD	
92	3_STAR	1	1	DEMON_TOTEM	
93	A_TIER	1	1	DEMON_TOTEM	
94	2_STAR	1	1	DEEP_DRAGON	
95	A_TIER	1	1	DEEP_DRAGON	
96	1_STAR	1	1	DOPPELGANGER	
97	A_TIER	1	1	DOPPELGANGER	
98	3_STAR	1	1	KRAKEN_KING	
99	A_TIER	1	1	KRAKEN_KING	
100	2_STAR	1	1	STOWAWAY	
101	A_TIER	1	1	STOWAWAY	
102	1_STAR	1	1	SPIDER_QUEEN	
103	A_TIER	1	1	SPIDER_QUEEN	
104	2_STAR	1	1	CURSED_STATUE	
105	A_TIER	1	1	CURSED_STATUE	
106	3_STAR	1	1	VULTURE_DRAGON	
107	A_TIER	1	1	VULTURE_DRAGON	
108	2_STAR	1	1	PLANT_SOUL	
109	A_TIER	1	1	PLANT_SOUL	
110	2_STAR	1	1	SPECTRAL_DRAGON	
111	A_TIER	1	1	SPECTRAL_DRAGON	
112	2_STAR	1	1	DUNGEON_MAN	
113	A_TIER	1	1	DUNGEON_MAN	
114	2_STAR	1	1	VILE_BILE	
115	A_TIER	1	1	VILE_BILE	
116	1_STAR	1	1	MISTRESS_MANICURE	
117	A_TIER	1	1	MISTRESS_MANICURE	
118	1_STAR	1	1	RAGING_REVENANT	
119	A_TIER	1	1	RAGING_REVENANT	
120	1_STAR	1	1	WEE_WITCH	
121	A_TIER	1	1	WEE_WITCH	
122	2_STAR	1	1	PLAGUE_ENTREPRENEUR	
123	A_TIER	1	1	PLAGUE_ENTREPRENEUR	
124	1_STAR	1	1	BANSHEE	
125	A_TIER	1	1	BANSHEE	
126	1_STAR	1	1	SILENT_SPIRIT	
127	A_TIER	1	1	SILENT_SPIRIT	
128	2_STAR	1	1	WEREDRAGON	
129	A_TIER	1	1	WEREDRAGON	
130	3_STAR	1	1	BURNT_ONE	
131	A_TIER	1	1	BURNT_ONE	
132	1_STAR	1	1	BULWARK_ANGEL	
133	A_TIER	1	1	BULWARK_ANGEL	
134	3_STAR	1	1	ANGEL_DRAGON	
135	A_TIER	1	1	ANGEL_DRAGON	
136	2_STAR	1	1	TOMB_ANGEL	
137	A_TIER	1	1	TOMB_ANGEL	
138	2_STAR	1	1	ANGELIC_HERALD	
139	A_TIER	1	1	ANGELIC_HERALD	
140	3_STAR	1	1	DRAGON_SLAYER	
141	A_TIER	1	1	DRAGON_SLAYER	
142	2_STAR	1	1	ETERNAL_ENCHANTER	
143	A_TIER	1	1	ETERNAL_ENCHANTER	
144	1_STAR	1	1	GRAND_HUNTRESS	
145	A_TIER	1	1	GRAND_HUNTRESS	
146	3_STAR	1	1	TRIPLE_THREAT	
147	A_TIER	1	1	TRIPLE_THREAT	
148	1_STAR	1	1	LAST_DEFENDER	
149	A_TIER	1	1	LAST_DEFENDER	
150	1_STAR	1	1	SOJOURNER_SORCERESS	
151	A_TIER	1	1	SOJOURNER_SORCERESS	
152	2_STAR	1	1	KARAOKE_KING	
153	A_TIER	1	1	KARAOKE_KING	
154	3_STAR	1	1	SHADOW_OF_SVEN	
155	A_TIER	1	1	SHADOW_OF_SVEN	
156	3_STAR	1	1	FORGOTTEN_DRAGON	
157	A_TIER	1	1	FORGOTTEN_DRAGON	
158	1_STAR	1	1	STEPLADDER_BROTHERS	
159	A_TIER	1	1	STEPLADDER_BROTHERS	
160	2_STAR	1	1	SUN_SEEKER	
161	A_TIER	1	1	SUN_SEEKER	
162	2_STAR	1	1	BLACK_WING	
163	A_TIER	1	1	BLACK_WING	
164	1_STAR	1	1	UNRIPE_MYTHOLOGY	
165	A_TIER	1	1	UNRIPE_MYTHOLOGY	
166	3_STAR	1	1	GREED_DRAGON	
167	A_TIER	1	1	GREED_DRAGON	
168	2_STAR	1	1	ANCIENT_DWARF	
169	A_TIER	1	1	ANCIENT_DWARF	
170	1_STAR	1	1	DIGGER_MOLE	
171	A_TIER	1	1	DIGGER_MOLE	
172	3_STAR	1	1	SADISTIC_DANCER	
173	A_TIER	1	1	SADISTIC_DANCER	
174	2_STAR	1	1	SNAPPER_BONE	
175	A_TIER	1	1	SNAPPER_BONE	
176	3_STAR	1	1	WHITE_TIGRESS	
177	A_TIER	1	1	WHITE_TIGRESS	
178	1_STAR	1	1	VERMILION_PRIESTESS	
179	A_TIER	1	1	VERMILION_PRIESTESS	
180	3_STAR	1	1	PCH_ANUBIS_DRAGON	
181	A_TIER	1	1	PCH_ANUBIS_DRAGON	
182	3_STAR	1	1	UMLAUT_THE_FIRST	
183	A_TIER	1	1	UMLAUT_THE_FIRST	
184	1_STAR	1	1	CLAW_MAN	
185	A_TIER	1	1	CLAW_MAN	
186	2_STAR	1	1	DARK_HERO	
187	A_TIER	1	1	DARK_HERO	
188	3_STAR	1	1	ABYSS_DRAGON	
189	A_TIER	1	1	ABYSS_DRAGON	
