	NODE	WEIGHT	QUANTITY	RESULT	BEHAVIOR
24	NPC_GOLD_COLOSSUS_2_2	1	1	<SHARD_HEAD_BANGER-12_to_16>,<SHARD_FRAMED_DIPLOMA-12_to_16>,<EXP_VIAL-3_to_4>	
25	NPC_EVIL_WIZARD_0_3	1	1	<SHARD_REEL_THE_1_RING-12_to_16>,<EXP_VIAL-3_to_4>	
26	NPC_EVIL_WIZARD_1_3	1	1	<SHARD_REEL_DIPLOMATIC_IMMUNITY-12_to_16>,<EXP_VIAL-3_to_4>	
27	NPC_EVIL_WIZARD_2_3	1	1	<SHARD_ADAMANTIUM_TIARA-12_to_16>,<SHARD_REEL_MJOLNIRBY-12_to_16>,<EXP_VIAL-4_to_5>	
28	NPC_GIANT_PLANT_0_3	1	1	<SHARD_REEL_SUPER_SPIKEY_SPEAR-12_to_16>,<EXP_VIAL-3_to_4>	
29	NPC_GIANT_PLANT_1_3	1	1	<SHARD_REEL_ROD_OF_WITTY_PARTY_BANTER-12_to_16>,<EXP_VIAL-3_to_4>	
30	NPC_GIANT_PLANT_2_3	1	1	<SHARD_VORPAL_BOOMERANG-12_to_16>,<SHARD_REEL_SHOVEL-12_to_16>,<EXP_VIAL-4_to_5>	
31	NPC_GOLD_COLOSSUS_0_3	1	1	<SHARD_REEL_DIRK_OF_DISEMBOWELING-12_to_16>,<EXP_VIAL-3_to_4>	
32	NPC_GOLD_COLOSSUS_1_3	1	1	<SHARD_HEAD_BANGER-12_to_16>,<SHARD_FRAMED_DIPLOMA-12_to_16>,<EXP_VIAL-3_to_4>	
33	NPC_GOLD_COLOSSUS_2_3	1	1	<SHARD_REEL_HAMMER_OF_WICKED_BEATS-12_to_16>,<SHARD_REEL_ENIDS_EXPENSIVE_ELIXIR-12_to_16>,<EXP_VIAL-4_to_5>	
34	NPC_EVIL_WIZARD_0_4	1	1	<SHARD_REEL_DIPLOMATIC_IMMUNITY-14_to_18>,<EXP_VIAL-4_to_5>	
35	NPC_EVIL_WIZARD_1_4	1	1	<SHARD_ADAMANTIUM_TIARA-14_to_18>,<SHARD_REEL_MJOLNIRBY-14_to_18>,<EXP_VIAL-4_to_5>	
36	NPC_EVIL_WIZARD_2_4	1	1	<SHARD_BOOTS_MADE_FOR_WALKIN-14_to_18>,<SHARD_REEL_SANDWICH_OF_UNSURPASSED_MEATINESS-14_to_18>,<EXP_VIAL-5_to_6>	
37	NPC_GIANT_PLANT_0_4	1	1	<SHARD_REEL_ROD_OF_WITTY_PARTY_BANTER-14_to_18>,<EXP_VIAL-4_to_5>	
38	NPC_GIANT_PLANT_1_4	1	1	<SHARD_VORPAL_BOOMERANG-14_to_18>,<SHARD_REEL_SHOVEL-14_to_18>,<EXP_VIAL-4_to_5>	
39	NPC_GIANT_PLANT_2_4	1	1	<SHARD_PHILTER_OF_PURE_TESTOSTERONE-14_to_18>,<SHARD_REEL_POCKET_PROTECTOR-14_to_18>,<EXP_VIAL-5_to_6>	
40	NPC_GOLD_COLOSSUS_0_4	1	1	<SHARD_HEAD_BANGER-14_to_18>,<SHARD_FRAMED_DIPLOMA-14_to_18>,<EXP_VIAL-4_to_5>	
41	NPC_GOLD_COLOSSUS_1_4	1	1	<SHARD_REEL_HAMMER_OF_WICKED_BEATS-14_to_18>,<SHARD_REEL_ENIDS_EXPENSIVE_ELIXIR-14_to_18>,<EXP_VIAL-4_to_5>	
42	NPC_GOLD_COLOSSUS_2_4	1	1	<SHARD_DEAD_EYE-14_to_18>,<SHARD_LIGER_BALM-14_to_18>,<EXP_VIAL-5_to_6>	
43	NPC_EVIL_WIZARD_0_5	1	1	<SHARD_ADAMANTIUM_TIARA-16_to_20>,<SHARD_REEL_MJOLNIRBY-16_to_20>,<EXP_VIAL-5_to_6>	
44	NPC_EVIL_WIZARD_1_5	1	1	<SHARD_BOOTS_MADE_FOR_WALKIN-16_to_20>,<SHARD_REEL_SANDWICH_OF_UNSURPASSED_MEATINESS-16_to_20>,<EXP_VIAL-5_to_6>	
45	NPC_EVIL_WIZARD_2_5	1	1	<SHARD_WIZARDY_FOR_IDIOTS-16_to_20>,<SHARD_LOST_DISK_OF_POWER-16_to_20>,<EXP_VIAL-6_to_7>	
46	NPC_GIANT_PLANT_0_5	1	1	<SHARD_VORPAL_BOOMERANG-16_to_20>,<SHARD_REEL_SHOVEL-16_to_20>,<EXP_VIAL-5_to_6>	
47	NPC_GIANT_PLANT_1_5	1	1	<SHARD_PHILTER_OF_PURE_TESTOSTERONE-16_to_20>,<SHARD_REEL_POCKET_PROTECTOR-16_to_20>,<EXP_VIAL-5_to_6>	
48	NPC_GIANT_PLANT_2_5	1	1	<SHARD_HIGH_TEA-16_to_20>,<SHARD_RING_OF_THE_SQUIRREL-16_to_20>,<EXP_VIAL-6_to_7>	
49	NPC_GOLD_COLOSSUS_0_5	1	1	<SHARD_REEL_HAMMER_OF_WICKED_BEATS-16_to_20>,<SHARD_REEL_ENIDS_EXPENSIVE_ELIXIR-16_to_20>,<EXP_VIAL-5_to_6>	
50	NPC_GOLD_COLOSSUS_1_5	1	1	<SHARD_DEAD_EYE-16_to_20>,<SHARD_LIGER_BALM-16_to_20>,<EXP_VIAL-5_to_6>	
51	NPC_GOLD_COLOSSUS_2_5	1	1	<SHARD_PETER_PIPERS_PEPPER_SPRAY-16_to_20>,<SHARD_EXTREME_FAD_DIET-16_to_20>,<EXP_VIAL-6_to_7>	
52	NPC_EVIL_WIZARD_0_6	1	1	<SHARD_BOOTS_MADE_FOR_WALKIN-18_to_22>,<SHARD_REEL_SANDWICH_OF_UNSURPASSED_MEATINESS-18_to_22>,<EXP_VIAL-6_to_7>	
53	NPC_EVIL_WIZARD_1_6	1	1	<SHARD_WIZARDY_FOR_IDIOTS-18_to_22>,<SHARD_LOST_DISK_OF_POWER-18_to_22>,<EXP_VIAL-6_to_7>	
54	NPC_EVIL_WIZARD_2_6	1	1	<SHARD_WAR_SANDALS-18_to_22>,<SHARD_SELF_PRESERVER-18_to_22>,<EXP_VIAL-7_to_8>	
55	NPC_GIANT_PLANT_0_6	1	1	<SHARD_PHILTER_OF_PURE_TESTOSTERONE-18_to_22>,<SHARD_REEL_POCKET_PROTECTOR-18_to_22>,<EXP_VIAL-6_to_7>	
56	NPC_GIANT_PLANT_1_6	1	1	<SHARD_HIGH_TEA-18_to_22>,<SHARD_RING_OF_THE_SQUIRREL-18_to_22>,<EXP_VIAL-6_to_7>	
57	NPC_GIANT_PLANT_2_6	1	1	<SHARD_PHOTO_BOMB-18_to_22>,<SHARD_ANTI_MAGIC_SHIELD-18_to_22>,<EXP_VIAL-7_to_8>	
58	NPC_GOLD_COLOSSUS_0_6	1	1	<SHARD_DEAD_EYE-18_to_22>,<SHARD_LIGER_BALM-18_to_22>,<EXP_VIAL-6_to_7>	
59	NPC_GOLD_COLOSSUS_1_6	1	1	<SHARD_PETER_PIPERS_PEPPER_SPRAY-18_to_22>,<SHARD_EXTREME_FAD_DIET-18_to_22>,<EXP_VIAL-6_to_7>	
60	NPC_GOLD_COLOSSUS_2_6	1	1	<SHARD_BOWIE_KNIFE-18_to_22>,<SHARD_HEALTHY_DOSE_OF_SKEPTICISM-18_to_22>,<EXP_VIAL-7_to_8>	
61	NPC_EVIL_WIZARD_0_7	1	1	<SHARD_WIZARDY_FOR_IDIOTS-20_to_24>,<SHARD_LOST_DISK_OF_POWER-20_to_24>,<EXP_VIAL-7_to_8>	
62	NPC_EVIL_WIZARD_1_7	1	1	<SHARD_WAR_SANDALS-20_to_24>,<SHARD_SELF_PRESERVER-20_to_24>,<EXP_VIAL-7_to_8>	
63	NPC_EVIL_WIZARD_2_7	1	1	<SHARD_HELM_OF_THE_RAGING_BEAR-20_to_24>,<SHARD_AXE_OF_GRATUITOUS_GUITAR_SOLOS-20_to_24>,<EXP_VIAL-8_to_9>	
64	NPC_GIANT_PLANT_0_7	1	1	<SHARD_HIGH_TEA-20_to_24>,<SHARD_RING_OF_THE_SQUIRREL-20_to_24>,<EXP_VIAL-7_to_8>	
65	NPC_GIANT_PLANT_1_7	1	1	<SHARD_PHOTO_BOMB-20_to_24>,<SHARD_ANTI_MAGIC_SHIELD-20_to_24>,<EXP_VIAL-7_to_8>	
66	NPC_GIANT_PLANT_2_7	1	1	<SHARD_SWEATBAND_OF_TRAINING_MONTAGES-20_to_24>,<SHARD_LENSLESS_GLASSES-20_to_24>,<EXP_VIAL-8_to_9>	
67	NPC_GOLD_COLOSSUS_0_7	1	1	<SHARD_PETER_PIPERS_PEPPER_SPRAY-20_to_24>,<SHARD_EXTREME_FAD_DIET-20_to_24>,<EXP_VIAL-7_to_8>	
68	NPC_GOLD_COLOSSUS_1_7	1	1	<SHARD_BOWIE_KNIFE-20_to_24>,<SHARD_HEALTHY_DOSE_OF_SKEPTICISM-20_to_24>,<EXP_VIAL-7_to_8>	
69	NPC_GOLD_COLOSSUS_2_7	1	1	<SHARD_UNTESTED_JETPACK-20_to_24>,<SHARD_ROLL_OF_DUCT_TAPE-20_to_24>,<EXP_VIAL-8_to_9>	
70	NPC_EVIL_WIZARD_0_8	1	1	<SHARD_WAR_SANDALS-22_to_26>,<SHARD_SELF_PRESERVER-22_to_26>,<EXP_VIAL-8_to_9>	
71	NPC_EVIL_WIZARD_1_8	1	1	<SHARD_HELM_OF_THE_RAGING_BEAR-22_to_26>,<SHARD_AXE_OF_GRATUITOUS_GUITAR_SOLOS-22_to_26>,<EXP_VIAL-8_to_9>	
72	NPC_EVIL_WIZARD_2_8	1	1	<SHARD_COSPLAY_SWORD-22_to_26>,<SHARD_MACGUFFIN_FRAGMENT_45-22_to_26>,<EXP_VIAL-9_to_10>	
73	NPC_GIANT_PLANT_0_8	1	1	<SHARD_PHOTO_BOMB-22_to_26>,<SHARD_ANTI_MAGIC_SHIELD-22_to_26>,<EXP_VIAL-8_to_9>	
74	NPC_GIANT_PLANT_1_8	1	1	<SHARD_SWEATBAND_OF_TRAINING_MONTAGES-22_to_26>,<SHARD_LENSLESS_GLASSES-22_to_26>,<EXP_VIAL-8_to_9>	
75	NPC_GIANT_PLANT_2_8	1	1	<SHARD_THE_HOLY_PAIL-22_to_26>,<SHARD_ANCIENT_TOME_OF_OCCULT_NONSENSE-22_to_26>,<EXP_VIAL-9_to_10>	
76	NPC_GOLD_COLOSSUS_0_8	1	1	<SHARD_BOWIE_KNIFE-22_to_26>,<SHARD_HEALTHY_DOSE_OF_SKEPTICISM-22_to_26>,<EXP_VIAL-8_to_9>	
77	NPC_GOLD_COLOSSUS_1_8	1	1	<SHARD_UNTESTED_JETPACK-22_to_26>,<SHARD_ROLL_OF_DUCT_TAPE-22_to_26>,<EXP_VIAL-8_to_9>	
78	NPC_GOLD_COLOSSUS_2_8	1	1	<SHARD_RING_OF_ILL_WILL-22_to_26>,<SHARD_FOUR_D_GLASSES-22_to_26>,<EXP_VIAL-9_to_10>	
79	NPC_EVIL_WIZARD_0_9	1	1	<SHARD_HELM_OF_THE_RAGING_BEAR-24_to_28>,<SHARD_AXE_OF_GRATUITOUS_GUITAR_SOLOS-24_to_28>,<EXP_VIAL-9_to_10>	
80	NPC_EVIL_WIZARD_1_9	1	1	<SHARD_COSPLAY_SWORD-24_to_28>,<SHARD_MACGUFFIN_FRAGMENT_45-24_to_28>,<EXP_VIAL-9_to_10>	
81	NPC_EVIL_WIZARD_2_9	1	1	<SHARD_LITTLE_PRICKS-24_to_28>,<SHARD_VOLATILE_SMOOTHIE-24_to_28>,<EXP_VIAL-10_to_11>	
82	NPC_GIANT_PLANT_0_9	1	1	<SHARD_SWEATBAND_OF_TRAINING_MONTAGES-24_to_28>,<SHARD_LENSLESS_GLASSES-24_to_28>,<EXP_VIAL-9_to_10>	
83	NPC_GIANT_PLANT_1_9	1	1	<SHARD_THE_HOLY_PAIL-24_to_28>,<SHARD_ANCIENT_TOME_OF_OCCULT_NONSENSE-24_to_28>,<EXP_VIAL-9_to_10>	
84	NPC_GIANT_PLANT_2_9	1	1	<SHARD_PHAT_PANTS-24_to_28>,<SHARD_HEAL_AID-24_to_28>,<EXP_VIAL-10_to_11>	
85	NPC_GOLD_COLOSSUS_0_9	1	1	<SHARD_UNTESTED_JETPACK-24_to_28>,<SHARD_ROLL_OF_DUCT_TAPE-24_to_28>,<EXP_VIAL-9_to_10>	
86	NPC_GOLD_COLOSSUS_1_9	1	1	<SHARD_RING_OF_ILL_WILL-24_to_28>,<SHARD_FOUR_D_GLASSES-24_to_28>,<EXP_VIAL-9_to_10>	
87	NPC_GOLD_COLOSSUS_2_9	1	1	<SHARD_LIGHTNING_GREASE-24_to_28>,<SHARD_LOST_CONCEPT_ART-24_to_28>,<EXP_VIAL-10_to_11>	
88	NPC_EVIL_WIZARD_0_10	1	1	<SHARD_COSPLAY_SWORD-26_to_30>,<SHARD_MACGUFFIN_FRAGMENT_45-26_to_30>,<EXP_VIAL-10_to_11>	
89	NPC_EVIL_WIZARD_1_10	1	1	<SHARD_LITTLE_PRICKS-26_to_30>,<SHARD_VOLATILE_SMOOTHIE-26_to_30>,<EXP_VIAL-10_to_11>	
90	NPC_EVIL_WIZARD_2_10	1	1	<SHARD_TIME_KILLER-26_to_30>,<SHARD_DOUBLE_BLADED_SWORD-26_to_30>,<EXP_VIAL-11_to_12>	
91	NPC_GIANT_PLANT_0_10	1	1	<SHARD_THE_HOLY_PAIL-26_to_30>,<SHARD_ANCIENT_TOME_OF_OCCULT_NONSENSE-26_to_30>,<EXP_VIAL-10_to_11>	
92	NPC_GIANT_PLANT_1_10	1	1	<SHARD_PHAT_PANTS-26_to_30>,<SHARD_HEAL_AID-26_to_30>,<EXP_VIAL-10_to_11>	
93	NPC_GIANT_PLANT_2_10	1	1	<SHARD_SOUL_PUPPET-26_to_30>,<SHARD_HEARTY_CHEST-26_to_30>,<EXP_VIAL-11_to_12>	
94	NPC_GOLD_COLOSSUS_0_10	1	1	<SHARD_RING_OF_ILL_WILL-26_to_30>,<SHARD_FOUR_D_GLASSES-26_to_30>,<EXP_VIAL-10_to_11>	
95	NPC_GOLD_COLOSSUS_1_10	1	1	<SHARD_LIGHTNING_GREASE-26_to_30>,<SHARD_LOST_CONCEPT_ART-26_to_30>,<EXP_VIAL-10_to_11>	
96	NPC_GOLD_COLOSSUS_2_10	1	1	<SHARD_CREATINE_CACTUS-26_to_30>,<SHARD_MUNDANE_MUSHROOMS-26_to_30>,<EXP_VIAL-11_to_12>	
97	NPC_EVIL_WIZARD_0_11	1	1	<SHARD_LITTLE_PRICKS-28_to_32>,<SHARD_VOLATILE_SMOOTHIE-28_to_32>,<EXP_VIAL-11_to_12>	
98	NPC_EVIL_WIZARD_1_11	1	1	<SHARD_TIME_KILLER-28_to_32>,<SHARD_DOUBLE_BLADED_SWORD-28_to_32>,<EXP_VIAL-11_to_12>	
99	NPC_EVIL_WIZARD_2_11	1	1	<SHARD_THE_HUSTLE-28_to_32>,<SHARD_GROUND_GEARS-28_to_32>,<EXP_VIAL-12_to_13>	
100	NPC_GIANT_PLANT_0_11	1	1	<SHARD_PHAT_PANTS-28_to_32>,<SHARD_HEAL_AID-28_to_32>,<EXP_VIAL-11_to_12>	
101	NPC_GIANT_PLANT_1_11	1	1	<SHARD_SOUL_PUPPET-28_to_32>,<SHARD_HEARTY_CHEST-28_to_32>,<EXP_VIAL-11_to_12>	
102	NPC_GIANT_PLANT_2_11	1	1	<SHARD_GIANTS_GROG-28_to_32>,<SHARD_AGED_DRAGON_MILK-28_to_32>,<EXP_VIAL-12_to_13>	
103	NPC_GOLD_COLOSSUS_0_11	1	1	<SHARD_LIGHTNING_GREASE-28_to_32>,<SHARD_LOST_CONCEPT_ART-28_to_32>,<EXP_VIAL-11_to_12>	
104	NPC_GOLD_COLOSSUS_1_11	1	1	<SHARD_CREATINE_CACTUS-28_to_32>,<SHARD_MUNDANE_MUSHROOMS-28_to_32>,<EXP_VIAL-11_to_12>	
105	NPC_GOLD_COLOSSUS_2_11	1	1	<SHARD_POISONED_DAGGER-28_to_32>,<SHARD_RINGS_OF_A_FEATHER-28_to_32>,<EXP_VIAL-12_to_13>	
106	NPC_EVIL_WIZARD_0_12	1	1	<SHARD_TIME_KILLER-30_to_34>,<SHARD_DOUBLE_BLADED_SWORD-30_to_34>,<EXP_DECANTER-4_to_5>	
107	NPC_EVIL_WIZARD_1_12	1	1	<SHARD_THE_HUSTLE-30_to_34>,<SHARD_GROUND_GEARS-30_to_34>,<EXP_DECANTER-4_to_5>	
108	NPC_EVIL_WIZARD_2_12	1	1	<SHARD_REEL_DENSE_CAKE_OF_HATE-30_to_34>,<SHARD_REEL_PURIFICATION_ROBE-30_to_34>,<EXP_DECANTER-5_to_6>	
109	NPC_GIANT_PLANT_0_12	1	1	<SHARD_SOUL_PUPPET-30_to_34>,<SHARD_HEARTY_CHEST-30_to_34>,<EXP_DECANTER-4_to_5>	
110	NPC_GIANT_PLANT_1_12	1	1	<SHARD_GIANTS_GROG-30_to_34>,<SHARD_AGED_DRAGON_MILK-30_to_34>,<EXP_DECANTER-4_to_5>	
111	NPC_GIANT_PLANT_2_12	1	1	<SHARD_REEL_RUBY_FLIP_FLOPS-30_to_34>,<SHARD_REEL_TRIASSIC_TRINKET-30_to_34>,<EXP_DECANTER-5_to_6>	
112	NPC_GOLD_COLOSSUS_0_12	1	1	<SHARD_CREATINE_CACTUS-30_to_34>,<SHARD_MUNDANE_MUSHROOMS-30_to_34>,<EXP_DECANTER-4_to_5>	
113	NPC_GOLD_COLOSSUS_1_12	1	1	<SHARD_POISONED_DAGGER-30_to_34>,<SHARD_RINGS_OF_A_FEATHER-30_to_34>,<EXP_DECANTER-4_to_5>	
114	NPC_GOLD_COLOSSUS_2_12	1	1	<SHARD_REEL_DENSE_CAKE_OF_HATE-30_to_34>,<SHARD_REEL_FEATHER_WEIGHT_PAULDRONS-30_to_34>,<EXP_DECANTER-5_to_6>	
115	NPC_EVIL_WIZARD_0_13	1	1	<SHARD_THE_HUSTLE-31_to_35>,<SHARD_GROUND_GEARS-31_to_35>,<EXP_DECANTER-5_to_6>	
116	NPC_EVIL_WIZARD_1_13	1	1	<SHARD_REEL_DENSE_CAKE_OF_HATE-31_to_35>,<SHARD_REEL_PURIFICATION_ROBE-31_to_35>,<EXP_DECANTER-5_to_6>	
117	NPC_EVIL_WIZARD_2_13	1	1	<SHARD_REEL_OGRES_BATTERING_RAM-31_to_35>,<SHARD_REEL_COG_NITIVE_MASK-31_to_35>,<EXP_DECANTER-6_to_7>	
118	NPC_GIANT_PLANT_0_13	1	1	<SHARD_GIANTS_GROG-31_to_35>,<SHARD_AGED_DRAGON_MILK-31_to_35>,<EXP_DECANTER-5_to_6>	
119	NPC_GIANT_PLANT_1_13	1	1	<SHARD_REEL_RUBY_FLIP_FLOPS-31_to_35>,<SHARD_REEL_TRIASSIC_TRINKET-31_to_35>,<EXP_DECANTER-5_to_6>	
120	NPC_GIANT_PLANT_2_13	1	1	<SHARD_REEL_BUNNY_BLADE-31_to_35>,<SHARD_REEL_HEART_HAT-31_to_35>,<EXP_DECANTER-6_to_7>	
121	NPC_GOLD_COLOSSUS_0_13	1	1	<SHARD_POISONED_DAGGER-31_to_35>,<SHARD_RINGS_OF_A_FEATHER-31_to_35>,<EXP_DECANTER-5_to_6>	
122	NPC_GOLD_COLOSSUS_1_13	1	1	<SHARD_REEL_DENSE_CAKE_OF_HATE-31_to_35>,<SHARD_REEL_FEATHER_WEIGHT_PAULDRONS-31_to_35>,<EXP_DECANTER-5_to_6>	
123	NPC_GOLD_COLOSSUS_2_13	1	1	<SHARD_REEL_OGRES_BATTERING_RAM-31_to_35>,<SHARD_REEL_FEATHER_WEIGHT_FOIL-31_to_35>,<EXP_DECANTER-6_to_7>	
124	NPC_EVIL_WIZARD_0_14	1	1	<SHARD_REEL_DENSE_CAKE_OF_HATE-32_to_36>,<SHARD_REEL_PURIFICATION_ROBE-32_to_36>,<EXP_DECANTER-6_to_7>	
125	NPC_EVIL_WIZARD_1_14	1	1	<SHARD_REEL_OGRES_BATTERING_RAM-32_to_36>,<SHARD_REEL_COG_NITIVE_MASK-32_to_36>,<EXP_DECANTER-6_to_7>	
126	NPC_EVIL_WIZARD_2_14	1	1	<SHARD_REEL_SWORD_OF_DESPAIR-32_to_36>,<SHARD_REEL_MAI_TAI_OF_IMMUNITY-32_to_36>,<EXP_DECANTER-7_to_8>	
127	NPC_GIANT_PLANT_0_14	1	1	<SHARD_REEL_RUBY_FLIP_FLOPS-32_to_36>,<SHARD_REEL_TRIASSIC_TRINKET-32_to_36>,<EXP_DECANTER-6_to_7>	
128	NPC_GIANT_PLANT_1_14	1	1	<SHARD_REEL_BUNNY_BLADE-32_to_36>,<SHARD_REEL_HEART_HAT-32_to_36>,<EXP_DECANTER-6_to_7>	
129	NPC_GIANT_PLANT_2_14	1	1	<SHARD_REEL_RING_OF_TEMPTATION-32_to_36>,<SHARD_REEL_WRAITH_BARRIER-32_to_36>,<EXP_DECANTER-7_to_8>	
130	NPC_GOLD_COLOSSUS_0_14	1	1	<SHARD_REEL_DENSE_CAKE_OF_HATE-32_to_36>,<SHARD_REEL_FEATHER_WEIGHT_PAULDRONS-32_to_36>,<EXP_DECANTER-6_to_7>	
131	NPC_GOLD_COLOSSUS_1_14	1	1	<SHARD_REEL_OGRES_BATTERING_RAM-32_to_36>,<SHARD_REEL_FEATHER_WEIGHT_FOIL-32_to_36>,<EXP_DECANTER-6_to_7>	
132	NPC_GOLD_COLOSSUS_2_14	1	1	<SHARD_REEL_MAI_TAI_OF_IMMUNITY-32_to_36>,<SHARD_REEL_BRACELET_OF_LIGHTNING-32_to_36>,<EXP_DECANTER-7_to_8>	
133	NPC_EVIL_WIZARD_0_15	1	1	<SHARD_REEL_OGRES_BATTERING_RAM-32_to_36>,<SHARD_REEL_COG_NITIVE_MASK-32_to_36>,<EXP_DECANTER-6_to_7>	
134	NPC_EVIL_WIZARD_1_15	1	1	<SHARD_REEL_SWORD_OF_DESPAIR-32_to_36>,<SHARD_REEL_MAI_TAI_OF_IMMUNITY-32_to_36>,<EXP_DECANTER-6_to_7>	
135	NPC_EVIL_WIZARD_2_15	1	1	<SHARD_REEL_BONE_CRUSHING_PLIERS-32_to_36>,<SHARD_REEL_MAGICAL_PEST_MAST-32_to_36>,<EXP_DECANTER-7_to_8>	
136	NPC_GIANT_PLANT_0_15	1	1	<SHARD_REEL_BUNNY_BLADE-32_to_36>,<SHARD_REEL_HEART_HAT-32_to_36>,<EXP_DECANTER-6_to_7>	
137	NPC_GIANT_PLANT_1_15	1	1	<SHARD_REEL_RING_OF_TEMPTATION-32_to_36>,<SHARD_REEL_WRAITH_BARRIER-32_to_36>,<EXP_DECANTER-6_to_7>	
138	NPC_GIANT_PLANT_2_15	1	1	<SHARD_REEL_MYSTERIOUS_EGG-32_to_36>,<SHARD_REEL_THE_SHIELD_STOPS_YOU-32_to_36>,<EXP_DECANTER-7_to_8>	
